ID,StudentName,First5Attendance,First10Attendance,First15Attendance,Change5to10,Change10to15,Present15,Absent15,ConsecutiveAbsences,AttendanceTrend,FinalAttendance,Target
242,Laiba Javed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,86.36363636363636,1
243,Umar Malik,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,54.54545454545454,0
244,Maryam Hussain,100.0,90.0,80.0,-10.0,-10.0,12,3,2,Declining,81.81818181818183,1
245,Sana Javed,100.0,70.0,80.0,-30.0,10.0,12,3,0,Improving,77.27272727272727,1
246,Sana Sheikh,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
247,Ahsan Malik,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,1,Stable,63.63636363636363,0
248,Sana Ali,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
249,Haris Khan,20.0,20.0,26.666666666666668,0.0,6.666666666666668,4,11,1,Improving,27.27272727272727,0
250,Maham Farooq,100.0,100.0,86.66666666666667,0.0,-13.333333333333329,13,2,0,Declining,72.72727272727273,1
251,Abdullah Butt,80.0,50.0,66.66666666666666,-30.0,16.666666666666657,10,5,0,Improving,63.63636363636363,0
252,Iqra Nawaz,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,77.27272727272727,1
253,Talha Iqbal,20.0,40.0,33.33333333333333,20.0,-6.666666666666671,5,10,0,Declining,40.909090909090914,0
254,Iqra Sheikh,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,68.18181818181817,1
255,Abdullah Alam,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,1,Declining,72.72727272727273,1
256,Fatima Butt,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,90.9090909090909,1
257,Haris Hussain,60.0,40.0,40.0,-20.0,0.0,6,9,2,Stable,45.45454545454545,0
258,Ahsan Ahmed,0.0,30.0,20.0,30.0,-10.0,3,12,7,Declining,22.727272727272727,0
259,Hira Chaudhry,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,90.9090909090909,1
260,Talha Rehman,100.0,80.0,60.0,-20.0,-20.0,9,6,4,Declining,59.09090909090909,0
261,Haris Aslam,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,86.36363636363636,1
262,Saad Alam,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
263,Hassan Chaudhry,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,72.72727272727273,1
264,Usman Qureshi,40.0,40.0,26.666666666666668,0.0,-13.333333333333332,4,11,8,Declining,22.727272727272727,0
265,Ahsan Khan,40.0,40.0,26.666666666666668,0.0,-13.333333333333332,4,11,6,Declining,36.36363636363637,0
266,Hassan Shah,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,68.18181818181817,1
267,Huzaifa Akram,80.0,90.0,80.0,10.0,-10.0,12,3,2,Declining,68.18181818181817,1
268,Maryam Hussain,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,2,Stable,27.27272727272727,0
269,Huzaifa Shah,60.0,80.0,60.0,20.0,-20.0,9,6,1,Declining,59.09090909090909,0
270,Ibrahim Ali,80.0,70.0,53.333333333333336,-10.0,-16.666666666666664,8,7,4,Declining,40.909090909090914,0
271,Haris Qureshi,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,77.27272727272727,1
272,Bilal Chaudhry,40.0,70.0,73.33333333333333,30.0,3.3333333333333286,11,4,0,Stable,81.81818181818183,1
273,Ali Javed,80.0,60.0,53.333333333333336,-20.0,-6.666666666666664,8,7,1,Declining,50.0,0
274,Umar Rehman,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,2,Stable,36.36363636363637,0
275,Amna Aslam,60.0,70.0,60.0,10.0,-10.0,9,6,1,Declining,72.72727272727273,1
276,Fatima Butt,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,0,Improving,59.09090909090909,0
277,Talha Javed,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,59.09090909090909,0
278,Ahmed Hussain,80.0,70.0,80.0,-10.0,10.0,12,3,0,Improving,81.81818181818183,1
279,Taha Hussain,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
280,Fatima Ali,60.0,70.0,60.0,10.0,-10.0,9,6,1,Declining,59.09090909090909,0
281,Maryam Iqbal,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,2,Stable,77.27272727272727,1
282,Ibrahim Iqbal,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,72.72727272727273,1
283,Fatima Javed,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,50.0,0
284,Saad Siddiqui,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,1,Declining,31.818181818181817,0
285,Zainab Iqbal,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,0,Improving,50.0,0
286,Muneeb Raza,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,72.72727272727273,1
287,Bilal Javed,60.0,30.0,33.33333333333333,-30.0,3.3333333333333286,5,10,2,Stable,40.909090909090914,0
288,Fatima Siddiqui,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
289,Fatima Malik,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,2,Declining,59.09090909090909,0
290,Taha Qureshi,60.0,70.0,60.0,10.0,-10.0,9,6,0,Declining,63.63636363636363,0
291,Zain Siddiqui,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
292,Muneeb Alam,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,81.81818181818183,1
293,Zain Iqbal,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,1,Improving,36.36363636363637,0
294,Bilal Javed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,86.36363636363636,1
295,Sana Qureshi,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,0,Declining,72.72727272727273,1
296,Taha Hussain,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,2,Declining,40.909090909090914,0
297,Fahad Nawaz,60.0,40.0,53.333333333333336,-20.0,13.333333333333336,8,7,1,Improving,54.54545454545454,0
298,Fahad Butt,40.0,20.0,20.0,-20.0,0.0,3,12,3,Stable,22.727272727272727,0
299,Ibrahim Farooq,20.0,10.0,26.666666666666668,-10.0,16.666666666666668,4,11,1,Improving,36.36363636363637,0
300,Sana Malik,20.0,40.0,26.666666666666668,20.0,-13.333333333333332,4,11,6,Declining,27.27272727272727,0
301,Fatima Ahmed,60.0,70.0,53.333333333333336,10.0,-16.666666666666664,8,7,0,Declining,63.63636363636363,0
302,Zain Rehman,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
303,Fatima Shah,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,68.18181818181817,1
304,Saad Ahmed,100.0,90.0,80.0,-10.0,-10.0,12,3,0,Declining,81.81818181818183,1
305,Iqra Sheikh,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,86.36363636363636,1
306,Fatima Iqbal,0.0,20.0,13.333333333333334,20.0,-6.666666666666666,2,13,6,Declining,22.727272727272727,0
307,Abdullah Butt,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,63.63636363636363,0
308,Hamza Alam,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
309,Ali Sheikh,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,1,Stable,72.72727272727273,1
310,Danish Shah,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,81.81818181818183,1
311,Maham Ahmed,40.0,60.0,46.666666666666664,20.0,-13.333333333333336,7,8,1,Declining,54.54545454545454,0
312,Fahad Javed,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,0,Declining,59.09090909090909,0
313,Laiba Qureshi,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,95.45454545454545,1
314,Bilal Siddiqui,0.0,10.0,6.666666666666667,10.0,-3.333333333333333,1,14,9,Stable,9.090909090909092,0
315,Danish Siddiqui,100.0,100.0,80.0,0.0,-20.0,12,3,0,Declining,86.36363636363636,1
316,Abdullah Raza,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,63.63636363636363,0
317,Ayesha Alam,80.0,90.0,80.0,10.0,-10.0,12,3,0,Declining,81.81818181818183,1
318,Laiba Ali,60.0,30.0,26.666666666666668,-30.0,-3.333333333333332,4,11,3,Stable,31.818181818181817,0
319,Hira Javed,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,0,Declining,54.54545454545454,0
320,Abdullah Malik,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
321,Sana Rehman,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
322,Fahad Khan,0.0,10.0,6.666666666666667,10.0,-3.333333333333333,1,14,6,Stable,13.636363636363635,0
323,Muneeb Sheikh,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,2,Declining,68.18181818181817,1
324,Amna Ali,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,77.27272727272727,1
325,Fahad Raza,40.0,20.0,20.0,-20.0,0.0,3,12,1,Stable,18.181818181818183,0
326,Sana Nawaz,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,1,Improving,63.63636363636363,0
327,Fatima Rehman,60.0,40.0,40.0,-20.0,0.0,6,9,1,Stable,36.36363636363637,0
328,Muneeb Shah,0.0,0.0,0.0,0.0,0.0,0,15,15,Stable,9.090909090909092,0
329,Saad Nawaz,20.0,20.0,40.0,0.0,20.0,6,9,0,Improving,45.45454545454545,0
330,Taha Rehman,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,2,Stable,40.909090909090914,0
331,Huzaifa Aslam,20.0,40.0,46.666666666666664,20.0,6.666666666666664,7,8,0,Improving,50.0,0
332,Fahad Malik,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,81.81818181818183,1
333,Maryam Farooq,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
334,Fahad Chaudhry,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
335,Hira Sheikh,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,0,Declining,36.36363636363637,0
336,Iqra Chaudhry,60.0,70.0,60.0,10.0,-10.0,9,6,3,Declining,72.72727272727273,1
337,Hira Rehman,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,0,Stable,72.72727272727273,1
338,Danish Sheikh,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,90.9090909090909,1
339,Ahsan Nawaz,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
340,Ahmed Iqbal,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,63.63636363636363,0
341,Abdullah Chaudhry,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,63.63636363636363,0
342,Saad Hussain,80.0,50.0,60.0,-30.0,10.0,9,6,0,Improving,63.63636363636363,0
343,Laiba Aslam,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,59.09090909090909,0
344,Ahmed Raza,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,77.27272727272727,1
345,Hamza Sheikh,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,4,Declining,40.909090909090914,0
346,Haris Raza,20.0,30.0,20.0,10.0,-10.0,3,12,6,Declining,22.727272727272727,0
347,Zainab Butt,0.0,30.0,26.666666666666668,30.0,-3.333333333333332,4,11,2,Stable,27.27272727272727,0
348,Ahmed Javed,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
349,Huzaifa Hussain,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,1,Declining,40.909090909090914,0
350,Muneeb Nawaz,60.0,50.0,40.0,-10.0,-10.0,6,9,4,Declining,36.36363636363637,0
351,Huzaifa Khan,100.0,50.0,60.0,-50.0,10.0,9,6,0,Improving,68.18181818181817,1
352,Bilal Javed,80.0,70.0,60.0,-10.0,-10.0,9,6,1,Declining,54.54545454545454,0
353,Haris Qureshi,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,72.72727272727273,1
354,Zainab Alam,40.0,20.0,26.666666666666668,-20.0,6.666666666666668,4,11,3,Improving,22.727272727272727,0
355,Maham Qureshi,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,81.81818181818183,1
356,Haris Farooq,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,68.18181818181817,1
357,Umar Akram,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,1,Stable,31.818181818181817,0
358,Zain Siddiqui,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,3,Stable,27.27272727272727,0
359,Maham Javed,80.0,90.0,80.0,10.0,-10.0,12,3,1,Declining,77.27272727272727,1
360,Muneeb Aslam,40.0,40.0,40.0,0.0,0.0,6,9,0,Stable,45.45454545454545,0
361,Sana Shah,0.0,0.0,0.0,0.0,0.0,0,15,15,Stable,9.090909090909092,0
362,Laiba Sheikh,60.0,40.0,40.0,-20.0,0.0,6,9,1,Stable,31.818181818181817,0
363,Danish Sheikh,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,2,Stable,50.0,0
364,Ahsan Javed,40.0,40.0,40.0,0.0,0.0,6,9,2,Stable,40.909090909090914,0
365,Danish Alam,80.0,60.0,60.0,-20.0,0.0,9,6,0,Stable,54.54545454545454,0
366,Haris Hussain,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,2,Declining,59.09090909090909,0
367,Fatima Siddiqui,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,40.909090909090914,0
368,Maryam Malik,80.0,80.0,80.0,0.0,0.0,12,3,1,Stable,81.81818181818183,1
369,Iqra Nawaz,0.0,10.0,20.0,10.0,10.0,3,12,2,Improving,13.636363636363635,0
370,Amna Raza,20.0,10.0,13.333333333333334,-10.0,3.333333333333334,2,13,0,Stable,13.636363636363635,0
371,Taha Aslam,40.0,30.0,20.0,-10.0,-10.0,3,12,5,Declining,13.636363636363635,0
372,Umar Siddiqui,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,0,Improving,31.818181818181817,0
373,Shahzaib Qureshi,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,59.09090909090909,0
374,Fatima Alam,20.0,50.0,53.333333333333336,30.0,3.3333333333333357,8,7,0,Stable,68.18181818181817,1
375,Ahmed Javed,40.0,70.0,60.0,30.0,-10.0,9,6,1,Declining,59.09090909090909,0
376,Hamza Nawaz,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,77.27272727272727,1
377,Usman Khan,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,40.909090909090914,0
378,Ahsan Siddiqui,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,1,Declining,59.09090909090909,0
379,Saad Butt,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,0,Improving,59.09090909090909,0
380,Fahad Hussain,0.0,30.0,33.33333333333333,30.0,3.3333333333333286,5,10,2,Stable,31.818181818181817,0
381,Saad Siddiqui,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,86.36363636363636,1
382,Ahsan Javed,40.0,70.0,66.66666666666666,30.0,-3.333333333333343,10,5,0,Stable,68.18181818181817,1
383,Ahsan Ahmed,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,68.18181818181817,1
384,Danish Alam,80.0,60.0,66.66666666666666,-20.0,6.666666666666657,10,5,0,Improving,54.54545454545454,0
385,Maryam Aslam,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,0,Declining,72.72727272727273,1
386,Ali Akram,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,68.18181818181817,1
387,Abdullah Ahmed,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,50.0,0
388,Hira Khan,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,0,Improving,59.09090909090909,0
389,Hira Alam,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,3,Stable,36.36363636363637,0
390,Abdullah Butt,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
391,Iqra Alam,80.0,70.0,60.0,-10.0,-10.0,9,6,3,Declining,63.63636363636363,0
392,Taha Raza,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
393,Abdullah Raza,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,3,Declining,31.818181818181817,0
394,Danish Ali,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,3,Stable,27.27272727272727,0
395,Shahzaib Butt,80.0,70.0,60.0,-10.0,-10.0,9,6,3,Declining,68.18181818181817,1
396,Fahad Chaudhry,60.0,50.0,66.66666666666666,-10.0,16.666666666666657,10,5,0,Improving,77.27272727272727,1
397,Hira Akram,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,63.63636363636363,0
398,Usman Shah,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,50.0,0
399,Taha Ali,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
400,Hira Malik,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,0,Stable,31.818181818181817,0
401,Zain Ali,20.0,20.0,20.0,0.0,0.0,3,12,2,Stable,18.181818181818183,0
402,Shahzaib Alam,60.0,60.0,53.333333333333336,0.0,-6.666666666666664,8,7,0,Declining,50.0,0
403,Amna Iqbal,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,63.63636363636363,0
404,Shahzaib Siddiqui,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,1,Stable,90.9090909090909,1
405,Haris Butt,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,54.54545454545454,0
406,Ahmed Qureshi,80.0,70.0,53.333333333333336,-10.0,-16.666666666666664,8,7,3,Declining,50.0,0
407,Zainab Sheikh,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,68.18181818181817,1
408,Hassan Iqbal,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
409,Maham Shah,40.0,60.0,73.33333333333333,20.0,13.333333333333329,11,4,0,Improving,54.54545454545454,0
410,Sana Ali,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,72.72727272727273,1
411,Sana Qureshi,80.0,50.0,66.66666666666666,-30.0,16.666666666666657,10,5,0,Improving,72.72727272727273,1
412,Sana Khan,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,77.27272727272727,1
413,Talha Aslam,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,50.0,0
414,Huzaifa Akram,80.0,70.0,60.0,-10.0,-10.0,9,6,0,Declining,63.63636363636363,0
415,Ahmed Rehman,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,1,Stable,45.45454545454545,0
416,Ayesha Hussain,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,0,Stable,50.0,0
417,Umar Javed,80.0,90.0,66.66666666666666,10.0,-23.333333333333343,10,5,3,Declining,72.72727272727273,1
418,Iqra Farooq,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,1,Declining,63.63636363636363,0
419,Hassan Javed,80.0,40.0,46.666666666666664,-40.0,6.666666666666664,7,8,0,Improving,50.0,0
420,Talha Nawaz,100.0,100.0,86.66666666666667,0.0,-13.333333333333329,13,2,0,Declining,86.36363636363636,1
421,Zainab Raza,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,54.54545454545454,0
422,Huzaifa Malik,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,3,Stable,54.54545454545454,0
423,Maryam Rehman,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,2,Improving,54.54545454545454,0
424,Ayesha Chaudhry,20.0,30.0,46.666666666666664,10.0,16.666666666666664,7,8,0,Improving,45.45454545454545,0
425,Taha Aslam,80.0,70.0,80.0,-10.0,10.0,12,3,0,Improving,77.27272727272727,1
426,Hira Farooq,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,1,Improving,77.27272727272727,1
427,Fahad Javed,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,1,Stable,77.27272727272727,1
428,Iqra Qureshi,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,77.27272727272727,1
429,Ahsan Hussain,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,3,Stable,45.45454545454545,0
430,Maham Sheikh,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,0,Declining,81.81818181818183,1
431,Iqra Ahmed,20.0,20.0,20.0,0.0,0.0,3,12,1,Stable,27.27272727272727,0
432,Ahsan Nawaz,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,63.63636363636363,0
433,Abdullah Nawaz,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,1,Stable,59.09090909090909,0
434,Shahzaib Shah,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,0,Improving,54.54545454545454,0
435,Fatima Siddiqui,40.0,60.0,60.0,20.0,0.0,9,6,1,Stable,59.09090909090909,0
436,Saad Alam,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
437,Danish Hussain,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,0,Stable,40.909090909090914,0
438,Usman Farooq,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
439,Bilal Akram,60.0,70.0,60.0,10.0,-10.0,9,6,1,Declining,50.0,0
440,Sana Chaudhry,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
441,Saad Chaudhry,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,2,Stable,63.63636363636363,0
442,Laiba Shah,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,59.09090909090909,0
443,Zainab Chaudhry,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,90.9090909090909,1
444,Muneeb Alam,40.0,70.0,46.666666666666664,30.0,-23.333333333333336,7,8,5,Declining,40.909090909090914,0
445,Ibrahim Butt,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,72.72727272727273,1
446,Ahmed Sheikh,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
447,Maryam Javed,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,3,Stable,40.909090909090914,0
448,Danish Aslam,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,1,Stable,22.727272727272727,0
449,Hira Sheikh,60.0,60.0,53.333333333333336,0.0,-6.666666666666664,8,7,1,Declining,63.63636363636363,0
450,Zainab Farooq,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
451,Ayesha Farooq,80.0,60.0,60.0,-20.0,0.0,9,6,0,Stable,59.09090909090909,0
452,Fahad Alam,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,54.54545454545454,0
453,Ahmed Iqbal,40.0,50.0,33.33333333333333,10.0,-16.66666666666667,5,10,6,Declining,31.818181818181817,0
454,Abdullah Siddiqui,0.0,10.0,33.33333333333333,10.0,23.33333333333333,5,10,1,Improving,45.45454545454545,0
455,Zainab Sheikh,80.0,90.0,66.66666666666666,10.0,-23.333333333333343,10,5,1,Declining,50.0,0
456,Zain Qureshi,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,3,Declining,68.18181818181817,1
457,Talha Farooq,80.0,70.0,80.0,-10.0,10.0,12,3,0,Improving,81.81818181818183,1
458,Muneeb Rehman,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,81.81818181818183,1
459,Talha Javed,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,59.09090909090909,0
460,Maryam Aslam,80.0,60.0,66.66666666666666,-20.0,6.666666666666657,10,5,1,Improving,59.09090909090909,0
461,Saad Akram,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,68.18181818181817,1
462,Zainab Nawaz,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,1,Stable,45.45454545454545,0
463,Ahsan Iqbal,80.0,70.0,53.333333333333336,-10.0,-16.666666666666664,8,7,0,Declining,59.09090909090909,0
464,Ahsan Sheikh,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,1,Stable,27.27272727272727,0
465,Hassan Butt,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,68.18181818181817,1
466,Saad Ali,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,72.72727272727273,1
467,Maryam Aslam,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,72.72727272727273,1
468,Hira Malik,20.0,30.0,40.0,10.0,10.0,6,9,0,Improving,45.45454545454545,0
469,Bilal Butt,40.0,20.0,13.333333333333334,-20.0,-6.666666666666666,2,13,12,Declining,9.090909090909092,0
470,Maryam Farooq,0.0,0.0,0.0,0.0,0.0,0,15,15,Stable,0.0,0
471,Ahsan Qureshi,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,1,Improving,59.09090909090909,0
472,Hira Rehman,20.0,20.0,46.666666666666664,0.0,26.666666666666664,7,8,0,Improving,50.0,0
473,Taha Iqbal,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,90.9090909090909,1
474,Hassan Butt,80.0,40.0,40.0,-40.0,0.0,6,9,2,Stable,36.36363636363637,0
475,Zain Sheikh,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,1,Improving,40.909090909090914,0
476,Talha Malik,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,1,Stable,77.27272727272727,1
